account_id,bureau_pull_date,credit_score_current,credit_score_3m_ago,credit_score_6m_ago,active_loan_count,total_outstanding_all_lenders,missed_payments_other_lenders_6m,worst_dpd_12m,hard_enquiries_30d,hard_enquiries_60d,hard_enquiries_90d,new_accounts_opened_6m,credit_utilisation_ratio,writeoff_or_settled_flag
ACC_04154,2024-12-01,584,562,540,3,909756,2,75,4,6,8,2,,True
ACC_04155,2024-01-01,703,706,702,1,129966,0,0,0,0,0,0,0.33,False
ACC_04155,2024-06-01,713,712,707,2,279751,0,0,0,0,0,0,0.16,False
ACC_04155,2024-12-01,687,672,647,5,391061,3,54,0,0,1,1,0.28,False
ACC_04156,2024-01-01,795,800,800,1,831281,0,0,0,0,0,0,,False
ACC_04156,2024-06-01,809,810,807,2,1132786,0,0,0,0,0,0,,False
ACC_04156,2024-12-01,808,803,807,2,1793013,0,0,0,0,0,0,,False
ACC_04157,2024-01-01,781,786,793,3,3155180,0,0,0,0,0,0,,False
ACC_04157,2024-06-01,788,797,807,1,898165,0,0,0,0,0,0,,False
ACC_04157,2024-12-01,795,800,795,1,1083044,0,0,0,0,0,0,,False
ACC_04158,2024-01-01,768,765,770,1,1974330,0,0,0,0,0,0,,False
ACC_04158,2024-06-01,774,780,782,3,4500584,0,0,0,0,0,0,,False
ACC_04158,2024-12-01,775,772,769,1,1920655,0,0,0,0,0,0,,False
ACC_04159,2024-01-01,792,790,795,1,311170,0,0,0,0,0,0,,False
ACC_04159,2024-06-01,796,792,801,3,1118822,0,0,0,0,0,0,,False
ACC_04159,2024-12-01,808,810,818,1,382166,0,0,0,0,0,0,,False
ACC_04160,2024-01-01,740,741,738,3,5352036,0,0,0,0,0,0,,False
ACC_04160,2024-06-01,756,754,752,2,3604470,0,0,0,0,0,0,,False
ACC_04160,2024-12-01,755,759,763,2,4476963,0,0,0,0,0,0,,False
ACC_04161,2024-01-01,799,798,801,2,2848480,0,0,0,0,0,0,,False
ACC_04161,2024-06-01,813,816,822,2,2288061,0,0,0,0,0,0,,False
ACC_04161,2024-12-01,815,812,809,3,3651609,0,0,0,0,0,0,,False
ACC_04162,2024-01-01,667,647,642,3,1971104,0,29,0,1,2,0,,False
ACC_04162,2024-06-01,657,646,621,3,2393650,2,35,0,0,1,3,,False
ACC_04162,2024-12-01,607,596,589,5,2736683,2,36,1,3,4,1,,True
ACC_04163,2024-01-01,693,696,701,3,128144,0,0,0,0,0,0,0.24,False
ACC_04163,2024-06-01,711,706,703,3,128478,0,0,0,0,0,0,0.29,False
ACC_04163,2024-12-01,675,656,631,4,110370,2,79,2,3,3,3,0.37,False
ACC_04164,2024-01-01,605,583,559,3,1329458,0,18,0,1,3,1,,False
ACC_04164,2024-06-01,592,567,538,4,1579338,1,15,2,3,3,0,,False
ACC_04164,2024-12-01,547,537,531,5,2452943,1,71,2,2,4,3,,False
ACC_04165,2024-01-01,753,759,767,1,228231,0,0,0,0,0,0,,False
ACC_04165,2024-06-01,766,770,769,1,141455,0,0,0,0,0,0,,False
ACC_04165,2024-12-01,769,779,787,3,678574,0,0,0,0,0,0,,False
ACC_04166,2024-01-01,777,781,787,2,7283879,0,0,0,0,0,0,,False
ACC_04166,2024-06-01,789,789,787,1,3619292,0,0,0,0,0,0,,False
ACC_04166,2024-12-01,791,801,805,2,5343252,0,0,0,0,0,0,,False
ACC_04167,2024-01-01,788,791,796,2,5056463,0,0,0,0,0,0,,False
ACC_04167,2024-06-01,800,803,801,2,4899845,0,0,0,0,0,0,,False
ACC_04167,2024-12-01,802,812,819,2,4096051,0,0,0,0,0,0,,False
ACC_04168,2024-01-01,795,798,797,3,1570758,0,0,0,0,0,0,,False
ACC_04168,2024-06-01,804,807,803,1,789005,0,0,0,0,0,0,,False
ACC_04168,2024-12-01,816,813,822,3,1398047,0,0,0,0,0,0,,False
ACC_04169,2024-01-01,680,676,685,2,552956,0,0,0,0,0,0,,False
ACC_04169,2024-06-01,693,696,701,2,690204,0,0,0,0,0,0,,False
ACC_04169,2024-12-01,654,643,617,4,843953,3,61,0,0,2,1,,False
ACC_04170,2024-01-01,731,726,730,1,408486,0,0,0,0,0,0,,False
ACC_04170,2024-06-01,733,731,731,1,253807,0,0,0,0,0,0,,False
ACC_04170,2024-12-01,665,658,637,2,701727,2,47,3,4,4,3,,True
ACC_04171,2024-01-01,643,626,610,2,873204,1,5,2,2,4,0,,False
ACC_04171,2024-06-01,606,585,569,5,1785184,1,65,1,3,5,1,,False
ACC_04171,2024-12-01,578,560,554,5,2179682,2,43,3,4,6,2,,False
ACC_04172,2024-01-01,653,647,621,2,149086,1,25,1,1,2,0,,False
ACC_04172,2024-06-01,637,627,615,4,415035,1,24,0,0,1,1,,False
ACC_04172,2024-12-01,595,572,549,2,180176,1,79,4,4,4,1,,False
ACC_04173,2024-01-01,783,784,788,1,1146507,0,0,0,0,0,0,,False
ACC_04173,2024-06-01,792,792,802,3,2799635,0,0,0,0,0,0,,False
ACC_04173,2024-12-01,792,799,799,2,2434793,0,0,0,0,0,0,,False
ACC_04174,2024-01-01,756,753,761,1,216209,0,0,0,0,0,0,,False
ACC_04174,2024-06-01,771,769,771,3,752989,0,0,0,0,0,0,,False
ACC_04174,2024-12-01,776,783,786,3,678905,0,0,0,0,0,0,,False
ACC_04175,2024-01-01,660,644,621,2,883222,0,16,0,2,2,0,,False
ACC_04175,2024-06-01,644,638,629,2,898096,2,67,2,4,4,2,,False
ACC_04175,2024-12-01,594,587,579,4,1759746,2,66,1,3,3,1,,True
ACC_04176,2024-01-01,620,608,598,5,1848348,0,20,1,1,3,0,,False
ACC_04176,2024-06-01,606,592,566,2,743670,2,42,2,3,3,2,,False
ACC_04176,2024-12-01,565,543,532,4,1556841,2,85,3,4,6,2,,False
ACC_04177,2024-01-01,693,689,692,2,4216197,0,0,0,0,0,0,,False
ACC_04177,2024-06-01,708,704,701,1,3449214,0,0,0,0,0,0,,False
ACC_04177,2024-12-01,636,625,607,4,10703366,3,36,2,3,3,3,,False
ACC_04178,2024-01-01,658,636,623,3,574841,0,2,2,2,4,0,,False
ACC_04178,2024-06-01,640,615,599,3,660255,0,12,1,3,5,0,,False
ACC_04178,2024-12-01,589,580,562,2,539994,2,67,1,1,1,3,,False
ACC_04179,2024-01-01,746,750,754,3,2809359,0,0,0,0,0,0,,False
ACC_04179,2024-06-01,764,767,777,3,3083354,0,0,0,0,0,0,,False
ACC_04179,2024-12-01,764,764,770,3,2781837,0,0,0,0,0,0,,False
ACC_04180,2024-01-01,789,786,784,1,419603,0,0,0,0,0,0,,False
ACC_04180,2024-06-01,799,802,807,2,799489,0,0,0,0,0,0,,False
ACC_04180,2024-12-01,802,804,812,2,541861,0,0,0,0,0,0,,False
ACC_04181,2024-01-01,685,681,686,1,779075,0,0,0,0,0,0,,False
ACC_04181,2024-06-01,667,677,681,1,707114,0,0,0,0,0,0,,False
ACC_04181,2024-12-01,617,605,599,5,3562827,1,38,2,4,6,3,,False
ACC_04182,2024-01-01,717,718,724,2,1741513,0,0,0,0,0,0,,False
ACC_04182,2024-06-01,724,728,726,1,1005587,0,0,0,0,0,0,,False
ACC_04182,2024-12-01,652,640,611,5,5045649,3,44,2,2,2,2,,False
ACC_04183,2024-01-01,792,799,795,2,1314770,0,0,0,0,0,0,,False
ACC_04183,2024-06-01,806,814,810,1,906303,0,0,0,0,0,0,,False
ACC_04183,2024-12-01,811,811,808,2,1420879,0,0,0,0,0,0,,False
ACC_04184,2024-01-01,617,598,592,3,1607786,1,28,0,2,2,0,,False
ACC_04184,2024-06-01,585,574,552,2,1206799,1,78,3,5,7,1,,False
ACC_04184,2024-12-01,559,535,510,2,1089093,3,86,1,2,4,3,,True
ACC_04185,2024-01-01,697,694,700,3,1198204,0,0,0,0,0,0,,False
ACC_04185,2024-06-01,696,703,711,1,276160,0,0,0,0,0,0,,False
ACC_04185,2024-12-01,638,614,599,3,1127565,3,77,4,6,7,1,,False
ACC_04186,2024-01-01,802,803,807,1,1787024,0,0,0,0,0,0,,False
ACC_04186,2024-06-01,804,804,802,3,8736961,0,0,0,0,0,0,,False
ACC_04186,2024-12-01,816,826,836,1,2651871,0,0,0,0,0,0,,False
ACC_04187,2024-01-01,748,755,763,1,788666,0,0,0,0,0,0,,False
ACC_04187,2024-06-01,763,773,783,3,2796319,0,0,0,0,0,0,,False
ACC_04187,2024-12-01,759,761,765,2,1922737,0,0,0,0,0,0,,False
ACC_04188,2024-01-01,689,698,699,2,1391783,0,0,0,0,0,0,,False
ACC_04188,2024-06-01,699,697,695,2,1013572,0,0,0,0,0,0,,False
ACC_04188,2024-12-01,636,617,604,3,1497941,2,52,1,1,2,1,,False
ACC_04189,2024-01-01,701,709,713,1,248105,0,0,0,0,0,0,,False
ACC_04189,2024-06-01,705,713,715,2,330858,0,0,0,0,0,0,,False
ACC_04189,2024-12-01,674,659,633,3,591177,2,30,2,4,5,1,,False
ACC_04190,2024-01-01,798,797,801,1,176476,0,0,0,0,0,0,,False
ACC_04190,2024-06-01,801,810,817,3,554679,0,0,0,0,0,0,,False
ACC_04190,2024-12-01,814,824,822,2,526555,0,0,0,0,0,0,,False
ACC_04191,2024-01-01,651,632,622,3,5422421,0,2,1,2,2,0,,False
ACC_04191,2024-06-01,617,602,576,5,7197278,2,35,2,2,2,2,,False
ACC_04191,2024-12-01,586,570,546,5,8142035,2,47,1,2,2,1,,False
ACC_04192,2024-01-01,770,768,764,3,7360578,0,0,0,0,0,0,,False
ACC_04192,2024-06-01,785,780,780,3,7038667,0,0,0,0,0,0,,False
ACC_04192,2024-12-01,785,789,791,3,4908123,0,0,0,0,0,0,,False
ACC_04193,2024-01-01,801,810,805,1,8642846,0,0,0,0,0,0,,False
ACC_04193,2024-06-01,804,809,809,3,17189669,0,0,0,0,0,0,,False
ACC_04193,2024-12-01,809,809,817,1,8633674,0,0,0,0,0,0,,False
ACC_04194,2024-01-01,705,713,715,3,701241,0,0,0,0,0,0,,False
ACC_04194,2024-06-01,710,713,719,3,879233,0,0,0,0,0,0,,False
ACC_04194,2024-12-01,681,658,653,3,908860,2,83,1,2,4,1,,False
ACC_04195,2024-01-01,719,723,720,3,1998491,0,0,0,0,0,0,,False
ACC_04195,2024-06-01,733,742,746,3,1947115,0,0,0,0,0,0,,False
ACC_04195,2024-12-01,660,639,630,2,1730780,1,56,4,4,5,3,,False
ACC_04196,2024-01-01,760,764,769,1,143248,0,0,0,0,0,0,,False
ACC_04196,2024-06-01,768,764,774,1,165674,0,0,0,0,0,0,,False
ACC_04196,2024-12-01,769,769,777,2,436351,0,0,0,0,0,0,,False
ACC_04197,2024-01-01,664,645,619,2,4048139,1,25,1,1,2,1,,False
ACC_04197,2024-06-01,634,618,592,2,3303966,2,46,4,6,6,3,,False
ACC_04197,2024-12-01,599,580,569,5,10337107,2,61,1,3,3,2,,False
ACC_04198,2024-01-01,745,748,749,3,313702,0,0,0,0,0,0,0.28,False
ACC_04198,2024-06-01,753,759,762,3,233324,0,0,0,0,0,0,0.39,False
ACC_04198,2024-12-01,760,768,771,3,211300,0,0,0,0,0,0,0.25,False
ACC_04199,2024-01-01,757,760,757,2,4961459,0,0,0,0,0,0,,False
ACC_04199,2024-06-01,773,781,785,3,7902484,0,0,0,0,0,0,,False
ACC_04199,2024-12-01,775,772,781,1,1814548,0,0,0,0,0,0,,False
ACC_04200,2024-01-01,711,708,705,2,495387,0,0,0,0,0,0,,False
ACC_04200,2024-06-01,715,724,721,2,388847,0,0,0,0,0,0,,False
ACC_04200,2024-12-01,646,624,603,5,1387622,2,70,3,3,3,2,,False
ACC_04201,2024-01-01,708,705,709,3,207111,0,0,0,0,0,0,,False
ACC_04201,2024-06-01,720,715,720,2,166839,0,0,0,0,0,0,,False
ACC_04201,2024-12-01,648,639,613,2,169742,3,82,1,3,5,2,,False
ACC_04202,2024-01-01,673,671,676,2,1099729,0,0,0,0,0,0,,False
ACC_04202,2024-06-01,688,697,702,2,1231667,0,0,0,0,0,0,,False
ACC_04202,2024-12-01,653,634,611,3,1288528,2,89,2,2,2,2,,False
ACC_04203,2024-01-01,763,772,780,2,2457723,0,0,0,0,0,0,,False
ACC_04203,2024-06-01,774,782,778,3,3885359,0,0,0,0,0,0,,False
ACC_04203,2024-12-01,771,776,783,3,3577449,0,0,0,0,0,0,,False
ACC_04204,2024-01-01,687,689,684,2,336902,0,0,0,0,0,0,,False
ACC_04204,2024-06-01,694,693,701,3,451563,0,0,0,0,0,0,,False
ACC_04204,2024-12-01,658,649,636,2,290781,1,61,2,4,5,1,,False
ACC_04205,2024-01-01,740,738,743,2,246288,0,0,0,0,0,0,,False
ACC_04205,2024-06-01,752,762,760,3,485725,0,0,0,0,0,0,,False
ACC_04205,2024-12-01,765,766,767,3,536745,0,0,0,0,0,0,,False
ACC_04206,2024-01-01,749,747,747,1,133073,0,0,0,0,0,0,,False
ACC_04206,2024-06-01,765,766,767,2,193195,0,0,0,0,0,0,,False
ACC_04206,2024-12-01,772,770,775,1,109645,0,0,0,0,0,0,,False
ACC_04207,2024-01-01,740,739,748,1,916836,0,0,0,0,0,0,,False
ACC_04207,2024-06-01,757,761,765,3,1707750,0,0,0,0,0,0,,False
ACC_04207,2024-12-01,757,767,776,3,2574416,0,0,0,0,0,0,,False
ACC_04208,2024-01-01,678,685,683,1,18659,0,0,0,0,0,0,,False
ACC_04208,2024-06-01,694,701,704,2,41033,0,0,0,0,0,0,,False
ACC_04208,2024-12-01,652,629,601,5,102752,3,32,0,1,3,2,,False
ACC_04209,2024-01-01,615,595,578,2,102620,0,24,2,4,4,1,,False
ACC_04209,2024-06-01,579,573,545,3,155361,3,68,4,6,7,2,,False
ACC_04209,2024-12-01,553,544,519,3,150620,2,75,1,3,4,1,,False
ACC_04210,2024-01-01,783,784,790,3,425973,0,0,0,0,0,0,0.13,False
ACC_04210,2024-06-01,795,798,798,2,298604,0,0,0,0,0,0,0.39,False
ACC_04210,2024-12-01,803,809,809,3,350522,0,0,0,0,0,0,0.23,False
ACC_04211,2024-01-01,758,753,750,1,87822,0,0,0,0,0,0,0.31,False
ACC_04211,2024-06-01,777,786,785,3,191509,0,0,0,0,0,0,0.36,False
ACC_04211,2024-12-01,781,778,774,2,170201,0,0,0,0,0,0,0.33,False
ACC_04212,2024-01-01,619,611,596,5,9804519,0,20,0,0,2,1,,False
ACC_04212,2024-06-01,592,579,549,5,10864135,1,83,3,3,4,2,,False
ACC_04212,2024-12-01,564,556,534,4,6973528,2,53,3,4,6,1,,True
ACC_04213,2024-01-01,778,778,774,2,141555,0,0,0,0,0,0,,False
ACC_04213,2024-06-01,788,785,793,3,162462,0,0,0,0,0,0,,False
ACC_04213,2024-12-01,792,799,800,1,52471,0,0,0,0,0,0,,False
ACC_04214,2024-01-01,687,687,691,2,19615226,0,0,0,0,0,0,,False
ACC_04214,2024-06-01,691,689,687,2,22037324,0,0,0,0,0,0,,False
ACC_04214,2024-12-01,652,629,615,2,23577336,3,67,2,3,3,3,,False
ACC_04215,2024-01-01,757,761,765,3,1585150,0,0,0,0,0,0,,False
ACC_04215,2024-06-01,770,766,772,1,527959,0,0,0,0,0,0,,False
ACC_04215,2024-12-01,774,784,788,2,1067544,0,0,0,0,0,0,,False
ACC_04216,2024-01-01,725,722,718,1,82718,0,0,0,0,0,0,,False
ACC_04216,2024-06-01,740,747,748,3,173651,0,0,0,0,0,0,,False
ACC_04216,2024-12-01,707,683,656,2,106290,3,87,0,1,2,1,,False
ACC_04217,2024-01-01,766,764,761,1,180281,0,0,0,0,0,0,,False
ACC_04217,2024-06-01,778,779,778,1,165659,0,0,0,0,0,0,,False
ACC_04217,2024-12-01,780,789,785,2,337323,0,0,0,0,0,0,,False
ACC_04218,2024-01-01,650,640,621,4,9466004,0,15,2,4,6,1,,False
ACC_04218,2024-06-01,620,612,584,4,12601400,3,42,1,3,5,3,,False
ACC_04218,2024-12-01,592,581,556,3,6900334,1,52,2,2,4,2,,False
ACC_04219,2024-01-01,704,711,706,3,13105814,0,0,0,0,0,0,,False
ACC_04219,2024-06-01,724,729,731,2,5906575,0,0,0,0,0,0,,False
ACC_04219,2024-12-01,689,668,641,4,14295277,2,43,1,2,2,2,,False
ACC_04220,2024-01-01,717,712,710,1,476846,0,0,0,0,0,0,,False
ACC_04220,2024-06-01,706,714,711,1,589122,0,0,0,0,0,0,,False
ACC_04220,2024-12-01,655,638,622,5,2935424,3,57,2,4,4,1,,False
ACC_04221,2024-01-01,688,685,693,3,546814,0,0,0,0,0,0,,False
ACC_04221,2024-06-01,703,700,700,2,467252,0,0,0,0,0,0,,False
ACC_04221,2024-12-01,664,658,637,4,799326,2,32,2,4,6,1,,False
ACC_04222,2024-01-01,756,765,774,3,1624918,0,0,0,0,0,0,,False
ACC_04222,2024-06-01,766,776,775,3,1346751,0,0,0,0,0,0,,False
ACC_04222,2024-12-01,767,772,782,1,333872,0,0,0,0,0,0,,False
ACC_04223,2024-01-01,770,769,764,1,22327,0,0,0,0,0,0,,False
ACC_04223,2024-06-01,787,782,784,3,67352,0,0,0,0,0,0,,False
ACC_04223,2024-12-01,793,803,801,1,13132,0,0,0,0,0,0,,False
ACC_04224,2024-01-01,709,717,719,3,266684,0,0,0,0,0,0,,False
ACC_04224,2024-06-01,716,716,721,1,54798,0,0,0,0,0,0,,False
ACC_04224,2024-12-01,687,674,646,2,158517,2,88,3,4,5,3,,False
ACC_04225,2024-01-01,687,695,693,1,185681,0,0,0,0,0,0,,False
ACC_04225,2024-06-01,697,697,695,3,783150,0,0,0,0,0,0,,False
ACC_04225,2024-12-01,657,646,625,3,710266,3,85,1,1,2,2,,False
ACC_04226,2024-01-01,703,707,716,3,353837,0,0,0,0,0,0,,False
ACC_04226,2024-06-01,711,713,722,2,329109,0,0,0,0,0,0,,False
ACC_04226,2024-12-01,676,652,646,3,325132,2,38,0,0,0,1,,False
ACC_04227,2024-01-01,779,786,796,2,1263150,0,0,0,0,0,0,,False
ACC_04227,2024-06-01,789,794,803,3,1556123,0,0,0,0,0,0,,False
ACC_04227,2024-12-01,799,809,819,1,662546,0,0,0,0,0,0,,False
ACC_04228,2024-01-01,698,701,704,3,508767,0,0,0,0,0,0,,False
ACC_04228,2024-06-01,710,714,721,2,386177,0,0,0,0,0,0,,False
ACC_04228,2024-12-01,665,652,632,2,440578,2,33,1,1,3,1,,False
ACC_04229,2024-01-01,770,767,776,2,725698,0,0,0,0,0,0,,False
ACC_04229,2024-06-01,785,789,785,3,1025413,0,0,0,0,0,0,,False
ACC_04229,2024-12-01,792,793,790,1,291786,0,0,0,0,0,0,,False
ACC_04230,2024-01-01,701,703,706,1,453614,0,0,0,0,0,0,,False
ACC_04230,2024-06-01,703,702,705,3,1809628,0,0,0,0,0,0,,False
ACC_04230,2024-12-01,639,623,593,5,1953135,3,45,3,3,3,2,,False
ACC_04231,2024-01-01,748,756,755,3,8602548,0,0,0,0,0,0,,False
ACC_04231,2024-06-01,758,755,758,3,7945557,0,0,0,0,0,0,,False
ACC_04231,2024-12-01,762,770,778,3,10583728,0,0,0,0,0,0,,False
ACC_04232,2024-01-01,786,795,793,1,103631,0,0,0,0,0,0,0.26,False
ACC_04232,2024-06-01,793,796,804,1,65970,0,0,0,0,0,0,0.33,False
ACC_04232,2024-12-01,800,806,803,3,310720,0,0,0,0,0,0,0.11,False
ACC_04233,2024-01-01,778,778,776,1,214908,0,0,0,0,0,0,,False
ACC_04233,2024-06-01,792,795,794,2,414789,0,0,0,0,0,0,,False
ACC_04233,2024-12-01,798,799,797,3,500746,0,0,0,0,0,0,,False
ACC_04234,2024-01-01,800,804,814,3,1345109,0,0,0,0,0,0,,False
ACC_04234,2024-06-01,806,815,821,1,420387,0,0,0,0,0,0,,False
ACC_04234,2024-12-01,814,813,813,1,478200,0,0,0,0,0,0,,False
ACC_04235,2024-01-01,767,768,766,1,232116,0,0,0,0,0,0,,False
ACC_04235,2024-06-01,780,785,793,2,463709,0,0,0,0,0,0,,False
ACC_04235,2024-12-01,781,790,798,2,308731,0,0,0,0,0,0,,False
ACC_04236,2024-01-01,707,705,704,2,177505,0,0,0,0,0,0,,False
ACC_04236,2024-06-01,726,723,722,3,252132,0,0,0,0,0,0,,False
ACC_04236,2024-12-01,691,676,650,5,582524,3,89,2,2,3,1,,False
ACC_04237,2024-01-01,750,758,768,2,515387,0,0,0,0,0,0,,False
ACC_04237,2024-06-01,756,760,760,1,273300,0,0,0,0,0,0,,False
ACC_04237,2024-12-01,761,759,760,1,183104,0,0,0,0,0,0,,False
ACC_04238,2024-01-01,788,792,792,2,835060,0,0,0,0,0,0,,False
ACC_04238,2024-06-01,788,785,790,3,906369,0,0,0,0,0,0,,False
ACC_04238,2024-12-01,798,798,807,2,625783,0,0,0,0,0,0,,False
ACC_04239,2024-01-01,697,699,707,2,985607,0,0,0,0,0,0,,False
ACC_04239,2024-06-01,706,714,712,1,335670,0,0,0,0,0,0,,False
ACC_04239,2024-12-01,674,657,633,5,2374681,1,70,1,2,2,2,,False
ACC_04240,2024-01-01,633,616,593,3,658664,1,23,0,0,2,1,,False
ACC_04240,2024-06-01,607,591,564,4,755850,3,84,1,3,5,2,,False
ACC_04240,2024-12-01,578,569,559,5,1177807,2,76,1,1,3,1,,False
ACC_04241,2024-01-01,709,704,699,3,318877,0,0,0,0,0,0,,False
ACC_04241,2024-06-01,726,723,722,2,263136,0,0,0,0,0,0,,False
ACC_04241,2024-12-01,688,680,657,2,187325,1,79,0,2,4,3,,False
ACC_04242,2024-01-01,745,751,761,3,993385,0,0,0,0,0,0,,False
ACC_04242,2024-06-01,748,748,744,3,1266182,0,0,0,0,0,0,,False
ACC_04242,2024-12-01,763,763,764,2,727003,0,0,0,0,0,0,,False
ACC_04243,2024-01-01,799,797,792,2,1219208,0,0,0,0,0,0,,False
ACC_04243,2024-06-01,806,812,821,1,380531,0,0,0,0,0,0,,False
ACC_04243,2024-12-01,816,826,825,2,760134,0,0,0,0,0,0,,False
ACC_04244,2024-01-01,627,603,577,3,386540,0,9,2,4,6,0,,False
ACC_04244,2024-06-01,621,608,591,5,749274,2,90,2,2,4,1,,False
ACC_04244,2024-12-01,568,551,536,5,706929,3,50,1,2,3,2,,True
ACC_04245,2024-01-01,792,795,791,3,3631168,0,0,0,0,0,0,,False
ACC_04245,2024-06-01,802,805,803,2,3066567,0,0,0,0,0,0,,False
ACC_04245,2024-12-01,805,806,806,3,4378432,0,0,0,0,0,0,,False
ACC_04246,2024-01-01,715,712,707,2,63648,0,0,0,0,0,0,,False
ACC_04246,2024-06-01,731,730,729,2,61603,0,0,0,0,0,0,,False
ACC_04246,2024-12-01,698,687,665,5,188877,2,87,1,1,2,3,,False
ACC_04247,2024-01-01,746,750,747,3,803394,0,0,0,0,0,0,,False
ACC_04247,2024-06-01,750,758,763,1,320974,0,0,0,0,0,0,,False
ACC_04247,2024-12-01,761,766,765,1,360194,0,0,0,0,0,0,,False
ACC_04248,2024-01-01,776,775,780,2,563817,0,0,0,0,0,0,,False
ACC_04248,2024-06-01,791,801,801,2,527252,0,0,0,0,0,0,,False
ACC_04248,2024-12-01,792,796,799,1,205130,0,0,0,0,0,0,,False
ACC_04249,2024-01-01,670,676,680,2,1022522,0,0,0,0,0,0,,False
ACC_04249,2024-06-01,683,687,682,3,2132976,0,0,0,0,0,0,,False
ACC_04249,2024-12-01,617,596,591,5,3728718,2,75,1,3,4,2,,False
ACC_04250,2024-01-01,680,685,685,3,503959,0,0,0,0,0,0,,False
ACC_04250,2024-06-01,690,694,696,1,206197,0,0,0,0,0,0,,False
ACC_04250,2024-12-01,659,639,627,2,382457,1,62,4,6,7,2,,False
ACC_04251,2024-01-01,758,757,765,1,2920345,0,0,0,0,0,0,,False
ACC_04251,2024-06-01,768,771,767,1,2562335,0,0,0,0,0,0,,False
ACC_04251,2024-12-01,778,783,790,1,1927689,0,0,0,0,0,0,,False
ACC_04252,2024-01-01,777,786,796,3,2148450,0,0,0,0,0,0,,False
ACC_04252,2024-06-01,791,799,797,2,1620170,0,0,0,0,0,0,,False
ACC_04252,2024-12-01,789,792,791,3,1805430,0,0,0,0,0,0,,False
ACC_04253,2024-01-01,678,677,686,3,202055,0,0,0,0,0,0,0.36,False
ACC_04253,2024-06-01,695,697,705,2,107631,0,0,0,0,0,0,0.21,False
ACC_04253,2024-12-01,655,636,618,3,210131,3,85,1,1,1,2,0.34,False
ACC_04254,2024-01-01,744,748,750,3,12271879,0,0,0,0,0,0,,False
ACC_04254,2024-06-01,757,757,756,3,16929365,0,0,0,0,0,0,,False
ACC_04254,2024-12-01,762,763,766,1,5737647,0,0,0,0,0,0,,False
ACC_04255,2024-01-01,669,671,671,2,3724096,0,0,0,0,0,0,,False
ACC_04255,2024-06-01,676,683,691,1,2117139,0,0,0,0,0,0,,False
ACC_04255,2024-12-01,615,599,587,4,7752204,3,53,3,4,5,1,,False
ACC_04256,2024-01-01,772,782,792,1,303412,0,0,0,0,0,0,,False
ACC_04256,2024-06-01,775,777,786,1,294214,0,0,0,0,0,0,,False
ACC_04256,2024-12-01,786,790,790,1,247341,0,0,0,0,0,0,,False
ACC_04257,2024-01-01,793,799,806,2,85116,0,0,0,0,0,0,0.14,False
ACC_04257,2024-06-01,803,799,804,1,35996,0,0,0,0,0,0,0.12,False
ACC_04257,2024-12-01,812,816,825,3,142805,0,0,0,0,0,0,0.31,False
ACC_04258,2024-01-01,799,809,805,3,25287,0,0,0,0,0,0,0.17,False
ACC_04258,2024-06-01,809,810,805,2,21144,0,0,0,0,0,0,0.14,False
ACC_04258,2024-12-01,806,808,807,3,34958,0,0,0,0,0,0,0.1,False
ACC_04259,2024-01-01,769,765,762,1,126203,0,0,0,0,0,0,0.14,False
ACC_04259,2024-06-01,780,782,783,1,91407,0,0,0,0,0,0,0.22,False
ACC_04259,2024-12-01,787,790,797,1,92934,0,0,0,0,0,0,0.15,False
ACC_04260,2024-01-01,675,681,684,3,3767800,0,0,0,0,0,0,,False
ACC_04260,2024-06-01,682,690,686,1,1052015,0,0,0,0,0,0,,False
ACC_04260,2024-12-01,609,585,564,3,4199984,3,78,1,3,3,3,,False
ACC_04261,2024-01-01,756,764,768,3,340183,0,0,0,0,0,0,,False
ACC_04261,2024-06-01,770,768,774,2,219422,0,0,0,0,0,0,,False
ACC_04261,2024-12-01,772,769,771,2,320184,0,0,0,0,0,0,,False
ACC_04262,2024-01-01,773,775,771,1,35618,0,0,0,0,0,0,,False
ACC_04262,2024-06-01,792,800,802,2,79310,0,0,0,0,0,0,,False
ACC_04262,2024-12-01,797,798,806,3,180979,0,0,0,0,0,0,,False
ACC_04263,2024-01-01,794,798,803,3,614181,0,0,0,0,0,0,,False
ACC_04263,2024-06-01,802,798,806,1,254930,0,0,0,0,0,0,,False
ACC_04263,2024-12-01,803,805,812,1,233799,0,0,0,0,0,0,,False
ACC_04264,2024-01-01,761,766,773,1,182515,0,0,0,0,0,0,,False
ACC_04264,2024-06-01,771,769,778,3,707504,0,0,0,0,0,0,,False
ACC_04264,2024-12-01,775,779,786,2,302559,0,0,0,0,0,0,,False
ACC_04265,2024-01-01,712,708,707,1,150411,0,0,0,0,0,0,,False
ACC_04265,2024-06-01,725,723,724,2,290130,0,0,0,0,0,0,,False
ACC_04265,2024-12-01,687,673,659,4,547163,1,71,1,2,2,3,,False
ACC_04266,2024-01-01,739,740,746,2,168188,0,0,0,0,0,0,,False
ACC_04266,2024-06-01,751,746,747,2,209674,0,0,0,0,0,0,,False
ACC_04266,2024-12-01,752,748,751,3,412217,0,0,0,0,0,0,,False
ACC_04267,2024-01-01,698,700,700,1,120431,0,0,0,0,0,0,,False
ACC_04267,2024-06-01,706,710,716,2,215437,0,0,0,0,0,0,,False
ACC_04267,2024-12-01,679,671,649,3,305509,2,32,2,2,4,1,,False
